Iteration,Timesteps,Evaluation_score
462,1296400000,1914.1081995710633
463,1299200000,1889.117393298895
464,1302000000,1858.6153359332995
465,1304800000,1915.8983656588712
466,1307600000,1895.287099586219
467,1310400000,1897.5149142245161
468,1313200000,1982.2391215924235
469,1316000000,1924.8923443937285
470,1318800000,1967.740983184581
471,1321600000,1921.9160035443736
472,1324400000,1943.1145070057344
473,1327200000,1745.0026795397475
474,1330000000,1966.6215842892918
475,1332800000,1977.445999411785
476,1335600000,1965.9107034407275
477,1338400000,1979.4944206451487
478,1341200000,1959.0559948842754
479,1344000000,2008.5352170644026
480,1346800000,1994.945516989697
481,1349600000,2026.8520988026642
482,1352400000,2003.734582030654
483,1355200000,2028.1633479227598
484,1358000000,2026.5164164728933
485,1360800000,2007.1541033907693
486,1363600000,2052.9586328792357
487,1366400000,2051.394178667544
488,1369200000,2058.4456610122074
489,1372000000,2045.1332754301534
490,1374800000,2060.5714301697026
491,1377600000,2024.4804585464644
492,1380400000,2071.1942271526505
493,1383200000,2071.628972324231
494,1386000000,2059.5388469496793
495,1388800000,2093.0303908409965
496,1391600000,2103.0023315723456
497,1394400000,2066.9100213590095
498,1397200000,2067.1939281517034
499,1400000000,2094.3073262702956
500,1402800000,2106.528505495511
501,1405600000,2126.5875029969666
502,1408400000,2126.2078804509156
503,1411200000,2136.177153176962
504,1414000000,2144.8924879751494
505,1416800000,2117.6630269538114
506,1419600000,2148.452245214917
507,1422400000,2138.4107031746435
508,1425200000,2146.4242203019294
509,1428000000,2194.862710344484
510,1430800000,2199.303228820438
511,1433600000,2185.234776475335
512,1436400000,2225.360599291462
513,1439200000,2222.956855239153
514,1442000000,2241.76526429588
515,1444800000,2243.9407262749714
516,1447600000,2237.5051908809733
517,1450400000,2218.927711265512
518,1453200000,2277.492024463069
519,1456000000,2261.7929071481985
520,1458800000,2253.9576239545618
521,1461600000,2268.4627220519283
522,1464400000,2261.0316331363897
523,1467200000,2259.0866430973747
524,1470000000,2292.4862912145945
525,1472800000,2308.8236467966935
526,1475600000,2287.5487685475705
527,1478400000,2095.4802320817776
528,1481200000,2321.9339481722777
529,1484000000,2301.775761117915
530,1486800000,2306.2196500240925
531,1489600000,2355.9837402191088
532,1492400000,2315.4455715689137
533,1495200000,2109.043561682395
534,1498000000,2335.803949805119
535,1500800000,2350.22540147228
536,1503600000,2366.6128141752533
537,1506400000,2410.3267016697273
538,1509200000,2119.916100829995
539,1512000000,2396.923018854069
540,1514800000,2428.187470051608
541,1517600000,2425.167624495882
542,1520400000,2413.5246552354624
543,1523200000,2471.859178164795
544,1526000000,2465.033049602189
545,1528800000,2479.1334655824503
546,1531600000,2293.0884465398744
547,1534400000,2515.2842064661045
548,1537200000,2400.555820770435
549,1540000000,2377.9298066082924
550,1542800000,2546.8100802000845
551,1545600000,2527.2882761553724
552,1548400000,2544.2906229018436
553,1551200000,2353.76815158911
554,1554000000,2556.6756131209886
555,1556800000,2595.033896027594
